CrashReportId,ReportNumber,CrashDate,CrashTime,Collision Type,CountPedestrian,CountBicycle,Scooter,Wheel Chair,NumberofVehicles,StreetOrHighway,NearestIntersection,Officer,Badge,ReportDate,TypeOfRoadway,RoadSurfaceCondition,LightCondition,WeatherCondition,MannerofImpact,HitAndRun,TrafficControl,PersonCount,InjuryCount,MostSeriousInjury,NumberOfLanes,Latitude,Longitude
800245,2019-00107533,21-Oct-19,3:31:00 PM,Pedestrian,1,,,,1,380 HOPE ST,CARRINGTON AVE ,Joseph Lopes,227,21-Oct-19,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.83668,-71.40113
800132,2019-00107234,20-Oct-19,5:05:00 PM,Pedestrian,1,,,,1,60 VALLEY ST,SAN SOUCI DR ,Joseph Lopes,227,20-Oct-19,"Two-Way , Not Divided",Dry,Unknown,Clear,Unknown,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.81767,-71.44086
799978,2019-00106812,19-Oct-19,4:32:00 PM,Bicycle,,1,,,1,TRANSIT ST,BROOK ST ,Joseph Lopes,227,19-Oct-19,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,6,1,Non-Incapacitating,,41.82056,-71.39839
799861,2019-00106368,18-Oct-19,3:29:00 PM,Pedestrian,1,,,,1,66 BENEFIT STREET,,Donald Castigliego,287,18-Oct-19,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.83168,-71.40933
799790,2019-00106029,17-Oct-19,3:43:00 PM,Bicycle,,1,,,1,Veazie Street,DOUGLAS AVE ,Taft Manzotti,377,17-Oct-19,"Two-Way , Not Divided",Dry,Daylight,Cloudy,Angle (Front - to - Side) Right Angle (Includes Broadside),No,No Controls,2,1,Complains Of Pain,,41.85154,-71.43468
799597,2019-00105484,16-Oct-19,10:06:00 AM,Bicycle,,,,,2,95 Lydia St ,CANDACE ST ,James Annis,454,16-Oct-19,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,No Controls,3,1,Complains Of Pain,1,41.83493,-71.42109
799573,2019-00105230,15-Oct-19,3:30:00 PM,Pedestrian,1,,,,1,BROAD ST,MARLBOROUGH ST ,Adrian Francis,239,15-Oct-19,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.80572,-71.41978
799577,2019-00105358,15-Oct-19,9:22:00 PM,Pedestrian,1,,,,1,Imera St,CHALKSTONE AVE ,Christopher Castagliuolo,351,15-Oct-19,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Incapacitating,,41.83205,-71.45649
799651,2019-00105371,15-Oct-19,10:03:00 PM,Pedestrian,1,,,,1,Atwells Ave ,NEWTON ST ,Jennifer Fonseca,402,16-Oct-19,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.82327,-71.42228
799336,2019-00104469,13-Oct-19,3:59:00 PM,Bicycle,,1,,,1,ADELAIDE AVE,EMERSON ST ,Joshua Cascione,225,13-Oct-19,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Non-Incapacitating,2,41.79861,-71.4162
799262,2019-00104137,12-Oct-19,7:59:00 PM,Bicycle,,1,,,1,BROAD ST,W FRIENDSHIP ST,Patrick Hourahan,243,12-Oct-19,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.80948,-71.42093
799139,2019-00103720,11-Oct-19,5:47:00 PM,Bicycle,,1,,,1,HARRIS AVE,ATWELLS AVE ,Donald Castigliego,287,11-Oct-19,"Two-Way , Not Divided",Wet,Daylight,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,2,0,No Injury,,41.82446,-71.4355
799178,2019-00103829,11-Oct-19,11:00:00 PM,Pedestrian,1,,,,1,SISSON ST,MANTON AVE ,Ptlm. Silva,252,12-Oct-19,"Two-Way , Not Divided",Wet,Dark - Lighted,Rain,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.82561,-71.45536
798844,2019-00102811,09-Oct-19,9:24:00 AM,Pedestrian,1,,,,1,Smith St,Maude St,James Annis,454,09-Oct-19,"Two-Way , Not Divided",Wet,Daylight,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,2,,
798596,2019-00101217,05-Oct-19,12:50:00 AM,Pedestrian,1,,,,1,S Water Street,Tockwotton Street,Kristen Barth,247,05-Oct-19,One-Way Trafficway,Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.81694,-71.40012
798522,2019-00100922,04-Oct-19,10:25:00 AM,Pedestrian,1,,,,1,REDWING ST,BUCKLIN ST ,Luis Fernandez,531,04-Oct-19,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Unknown,1,1,Complains Of Pain,,41.79939,-71.42649
798578,2019-00101045,04-Oct-19,4:12:00 PM,Bicycle,1,,,,1,PLAINFIELD ST,SILVER LAKE AVE ,Ryan Malloy,311,04-Oct-19,"Two-Way , Not Divided",Dry,Daylight,Clear,"Sideswipe, Same Direction",No,No Controls,2,1,Incapacitating,,41.80587,-71.46492
798409,2019-00100568,03-Oct-19,12:06:00 PM,Bicycle,,,,,1,BROADWAY,ANDREW ST ,Victor Tavarez,564,03-Oct-19,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,2,41.81966,-71.42995
798439,2019-00100668,03-Oct-19,4:30:00 PM,Pedestrian,1,,,,1,KNIGHT ST,BROADWAY ,Larissa Vadney,401,03-Oct-19,"Two-Way , Not Divided",Dry,Daylight,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,3,1,Complains Of Pain,,41.81981,-71.42938
798352,2019-00100344,02-Oct-19,7:07:00 PM,Pedestrian,1,,,,1,NARRAGANSETT BLVD,MASSACHUSETTS AVE,Jason Cotugno,173,02-Oct-19,"Two-Way , Not Divided",Wet,Dark - Lighted,Rain,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,4,41.78756,-71.39551
798383,2019-00100424,02-Oct-19,11:48:00 PM,Pedestrian,1,,,,1,Elmwood Ave ,POTTERS AVE ,Kristen Barth,247,03-Oct-19,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.80128,-71.42641
798136,2019-00099400,30-Sep-19,12:12:00 PM,Bicycle,,1,,,1,Weybosset St ,Eddy St,James Annis,454,30-Sep-19,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,4,1,Complains Of Pain,2,,
797975,2019-00098559,28-Sep-19,1:10:00 PM,Pedestrian,1,,,,1,HOPE ST,BLACKSTONE BLVD ,Fernando Lopez,156,28-Sep-19,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,4,1,Complains Of Pain,,41.8566,-71.39127
798041,2019-00098702,28-Sep-19,7:07:00 PM,Pedestrian,1,,,,1,BROAD STREET,PORTLAND STREET ,Donald Castigliego,287,28-Sep-19,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,4,1,Complains Of Pain,,41.81413,-71.42131
797901,2019-00098151,27-Sep-19,4:48:00 PM,Bicycle,,1,,,1,OLNEY ST,BROWN ST ,Joseph Lopes,227,27-Sep-19,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.8356,-71.40544
797718,2019-00097617,26-Sep-19,12:04:00 PM,Pedestrian,1,,,,1,Pine Street ,Lockwood Street ,James Lanier,211,26-Sep-19,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Pavement Markings,1,1,Complains Of Pain,1,,
797671,2019-00097433,25-Sep-19,9:11:00 PM,Bicycle,,1,,,1,BROADWAY,VALLEY ST ,Graig Sion,254,25-Sep-19,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.81683,-71.44103
797680,2019-00097476,25-Sep-19,11:59:00 PM,Pedestrian,1,,,,1,270 broad street,LOCKWOOD ST ,Kristen Barth,247,26-Sep-19,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.81548,-71.42054
797310,2019-00096257,23-Sep-19,7:01:00 AM,Pedestrian,1,,,,1,Dave Gavitt Way ,Broadway,James Lanier,211,23-Sep-19,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,2,1,Non-Incapacitating,3,,
797371,2019-00096431,23-Sep-19,3:05:00 PM,Pedestrian,1,,,,1,elmwood ave,CADILLAC DR ,Ptlw. Levesque,248,23-Sep-19,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.78916,-71.42126
797387,2019-00096479,23-Sep-19,4:47:00 PM,Bicycle,,1,,,1,SERVICE ROAD 8,WESTMINSTER ST ,Donald Castigliego,287,23-Sep-19,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,3,1,Complains Of Pain,,41.81924,-71.41784
797431,2019-00096484,23-Sep-19,4:43:00 PM,Pedestrian,1,,,,1,Empire Street,BROADWAY ,Southavout Im,382,23-Sep-19,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,Traffic Control Signal,5,1,Complains Of Pain,,41.82255,-71.41742
797245,2019-00095928,22-Sep-19,11:21:00 AM,Pedestrian,1,,,,1,310 Cranston Street,GILMORE ST ,Luis Fernandez,531,22-Sep-19,"Two-Way , Not Divided",Dry,Daylight,Clear,"Sidwswipe, Opposite Direction","Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.81336,-71.4281
797265,2019-00096007,22-Sep-19,3:18:00 PM,Bicycle,,1,,,1,39 SALMON ST ,SALMON ST ,Joseph Lopes,227,22-Sep-19,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Non-Incapacitating,,41.82376,-71.45643
797187,2019-00095622,21-Sep-19,7:11:00 PM,Pedestrian,1,,,,1,ATWELLS AVE,DEAN ST ,Donald Castigliego,287,21-Sep-19,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,0,No Injury,,41.82339,-71.4242
797129,2019-00095177,20-Sep-19,8:18:00 PM,Bicycle,,1,,,1,BELLEVUE AVE,DEXTER ST ,Joseph Lopes,227,20-Sep-19,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Stop Signs,2,1,Non-Incapacitating,,41.80744,-71.42869
802995,2019-00095161,20-Sep-19,7:22:00 PM,Bicycle,,1,,,1,ELMWOOD AVE,ROGER WILLIAMS AVE ,Kenneth Demarco,176,20-Sep-19,"Two-Way, Divided, Positive Median Barrier",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Traffic Control Signal,1,1,Complains Of Pain,,41.7883,-71.4209
797015,2019-00094522,19-Sep-19,8:33:00 AM,Pedestrian,1,,,,1,STATE ST,SMITH ST ,Wayne Mann,563,19-Sep-19,One-Way Trafficway,Dry,Daylight,Clear,Other,No,Stop Signs,3,1,Non-Incapacitating,1,41.83158,-71.41284
797016,2019-00094524,19-Sep-19,8:44:00 AM,Bicycle,,1,,,1,PUBLIC ST,I 95 N ,Edwardo Curi,294,19-Sep-19,"Two-Way , Not Divided",Dry,Daylight,Cloudy,Angle (Front - to - Side) Right Angle (Includes Broadside),No,Traffic Control Signal,2,1,Complains Of Pain,,41.80821,-71.40371
797024,2019-00094621,19-Sep-19,1:41:00 PM,Bicycle,,1,,,1,53 Harold Street ,Harold St,James Lanier,211,19-Sep-19,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,1,,
796787,2019-00093712,17-Sep-19,7:46:00 AM,Pedestrian,1,,,,1,CRANSTON ST,BRIDGHAM ST ,Jose Deschamps,419,17-Sep-19,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,4,1,Complains Of Pain,,41.81396,-71.42694
796855,2019-00094026,17-Sep-19,9:56:00 PM,Bicycle,,1,,,1,SOUTH ST,RICHMOND ST ,Lucas Ramalho,507,17-Sep-19,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,3,1,Complains Of Pain,,41.81737,-71.40785
796739,2019-00093491,16-Sep-19,4:30:00 PM,Bicycle,,,,,2,N MAIN ST,MEETING ST ,Donald Castigliego,287,16-Sep-19,"Two-Way , Not Divided",Dry,Daylight,Clear,"Sideswipe, Same Direction",No,No Controls,3,1,Complains Of Pain,,41.82849,-71.40959
796617,2019-00093011,15-Sep-19,1:23:00 PM,Bicycle,,1,,,1,GREENWICH ST,BUCKLIN ST ,David Sepe,504,15-Sep-19,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,Traffic Control Signal,6,1,Complains Of Pain,,41.80237,-71.42609
795544,2019-00092605,14-Sep-19,3:16:00 PM,Pedestrian,1,,,,1,SERVICE ROAD 8,BROAD ST ,Joseph Lopes,227,14-Sep-19,One-Way Trafficway,Wet,Daylight,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,4,1,Non-Incapacitating,,41.818,-71.41637
796573,2019-00092721,14-Sep-19,7:31:00 PM,Bicycle,,2,,,1,FISK ST,BERNARD ST ,Joseph Lopes,227,14-Sep-19,"Two-Way , Not Divided",Wet,Dark - Unknown Lighting,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,4,2,Non-Incapacitating,,41.79002,-71.40751
795476,2019-00009270,13-Sep-19,7:32:00 AM,Pedestrian,1,,,,1,NARRAGANSETT BLVD,CALIFORNIA AVE ,Matthew Sheridan,,13-Sep-19,"Two-Way , Not Divided",Dry,Daylight,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.7892,-71.39606
795511,2019-00092259,13-Sep-19,5:53:00 PM,Pedestrian,1,,,,1,VALLEY ST,DELAINE ST ,Joseph Lopes,227,13-Sep-19,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,3,1,Non-Incapacitating,,41.81951,-71.4405
795441,2019-00091993,12-Sep-19,11:14:00 PM,Pedestrian,1,,,,1,Oakland Ave.,CHAD BROWN ST ,Mitchel Voyer,355,13-Sep-19,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,1,Non-Incapacitating,,41.8389,-71.42936
795002,2019-00090051,08-Sep-19,12:58:00 AM,Bicycle,,1,,,1,BRANCH AVE,95 SOUTH ON-RAMP,Mitchel Voyer,355,08-Sep-19,One-Way Trafficway,Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Non-Incapacitating,,41.85064,-71.42521
794790,2019-00089230,05-Sep-19,10:59:00 PM,Pedestrian,1,,,,1,KENNEDY PLAZA,DORRANCE ST ,Lucas Ramalho,507,06-Sep-19,One-Way Trafficway,Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.82415,-71.41232
794517,2019-00088052,03-Sep-19,3:47:00 AM,Pedestrian,1,,,,1,551 North Main ST,N MAIN ST ,Khari Bass,312,03-Sep-19,"Two-Way, Divided, Positive Median Barrier",Wet,Dark - Lighted,Rain,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.8371,-71.4095
794476,2019-00087679,02-Sep-19,12:12:00 AM,Bicycle,,1,,,1,Elmwood Ave ,Roger Williams Ave,Louis Ferreras,332,02-Sep-19,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,1,Complains Of Pain,,41.78767,-71.42041
794424,2019-00087288,01-Sep-19,2:08:00 AM,Pedestrian,1,,,,1,1193 Eddy Street,,Flavio Tavares,371,01-Sep-19,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,1,Incapacitating,,41.79321,-71.40396
794468,2019-00087554,01-Sep-19,7:42:00 PM,Pedestrian,1,,,,1,HAMMOND ST,DIVISION ST ,Shaolin Herr,556,01-Sep-19,"Two-Way , Not Divided",Dry,Dark - Lighted,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,4,1,Complains Of Pain,,41.81507,-71.42855
793399,2019-00087004,31-Aug-19,4:13:00 PM,Pedestrian,1,,,,1,PLAINFIELD STREET,KILLINGLY ST ,Wilkens Georges,548,31-Aug-19,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Non-Incapacitating,,41.81265,-71.45897
793244,2019-00086411,30-Aug-19,9:40:00 AM,Pedestrian,1,,,,1,Allens Avenue ,Georgia Avenue ,James Lanier,211,30-Aug-19,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,2,1,Complains Of Pain,2,,
793187,2019-00086114,29-Aug-19,2:54:00 PM,Pedestrian,1,,,,1,863 BROAD STREET,OXFORD ST ,Giana Valletta,396,29-Aug-19,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,1,Complains Of Pain,,41.80061,-71.41763
793201,2019-00086290,29-Aug-19,10:00:00 AM,Pedestrian,1,,,,1,DEAN ST,ATWELLS AVE ,Louis Prete,522,29-Aug-19,"Two-Way, Not Divided With a Continuous Left Turn Lane",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,6,1,Complains Of Pain,,41.82341,-71.42423
792734,2019-00084517,25-Aug-19,12:56:00 AM,Pedestrian,1,,,,1,ORMS ST,CANDACE ST ,Jeffrey Gagnon,317,25-Aug-19,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Other,"Yes, M/V and Driver Left Scene",No Controls,3,1,Complains Of Pain,,41.83378,-71.42189
793135,2019-00084695,25-Aug-19,2:40:00 PM,Pedestrian,1,,,,1,HAUXHURST AVE,LAUREL HILL AVE,Timothy Phok,561,29-Aug-19,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Non-Incapacitating,,41.82179,-71.4554
792659,2019-00084014,23-Aug-19,8:38:00 PM,Bicycle,,1,,,1,PONAGANSETT AVE / DRESSER ST,PONAGANSETT AVE ,Casey Correia,521,23-Aug-19,"Two-Way , Not Divided",Dry,Dusk,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.81979,-71.4584
791989,2019-00081192,16-Aug-19,2:50:00 PM,Bicycle,,1,,,1,ELMWOOD AVE,WILSON STREET ,Donald Castigliego,287,16-Aug-19,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.81119,-71.42317
792001,2019-00081215,16-Aug-19,3:48:00 PM,Bicycle,,1,,,1,F C GREENE MEMORIAL BLVD,CARR ST ,Cory Vingi,237,16-Aug-19,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Incapacitating,,41.78713,-71.41026
792184,2019-00081331,16-Aug-19,8:13:00 PM,Pedestrian,1,,,,1,FRANCIS ST,AMERICAN EXPRESS PLZ ,Jose Deschamps,419,19-Aug-19,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,4,1,Complains Of Pain,,41.82741,-71.41541
791957,2019-00080871,15-Aug-19,6:41:00 PM,Pedestrian,1,,,,1,REGENT AVE,HURON ST ,David Liu,318,15-Aug-19,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,0,No Injury,,41.8295,-71.44139
791569,2019-00079211,11-Aug-19,4:26:00 PM,Bicycle,,1,,,1,N MAIN ST,SMITH ST ,Donald Castigliego,287,11-Aug-19,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.8315,-71.41063
791597,2019-00079321,11-Aug-19,8:37:00 PM,Bicycle,,1,,,1,Plainfield Street,Union Street,Abraham Lugo,525,11-Aug-19,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Dark - Lighted,Clear,Angle (Front - to - Side) Same Direction,No,Stop Signs,4,1,Complains Of Pain,,41.8088,-71.46314
791488,2019-00078758,10-Aug-19,5:02:00 PM,Pedestrian,1,,,,1,Pleasant Valley Parkway,Winrooth Ave,Harrison Northup,232,10-Aug-19,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,0,No Injury,1,41.83545,-71.43677
791503,2019-00078804,10-Aug-19,7:20:00 PM,Pedestrian,1,,,,1,S MAIN ST,TRANSIT ST ,Donald Castigliego,287,10-Aug-19,One-Way Trafficway,Dry,Dusk,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,1,Non-Incapacitating,,41.82012,-71.40301
791459,2019-00078487,09-Aug-19,10:49:00 PM,Bicycle,,1,,,1,174 Linwood ave,DEXTER ST ,Dayshantell Ramirez,571,10-Aug-19,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Angle (Front - to - Side) Same Direction,No,No Controls,3,1,Complains Of Pain,,41.806,-71.43194
791398,2019-00078091,08-Aug-19,9:48:00 AM,Bicycle,,1,,,1,ATWELLS AVE,VALLEY ST ,Daviniel Urizar,555,08-Aug-19,"Two-Way, Divided, Positive Median Barrier",Wet,Dark - Lighted,Cloudy,Other,No,No Controls,4,1,Complains Of Pain,,41.82456,-71.4395
791294,2019-00077546,07-Aug-19,2:50:00 PM,Bicycle,,1,,,1,Manton Avenue,Westcott Street,David Girard,690,07-Aug-19,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,Stop Signs,3,1,Non-Incapacitating,,,
790916,2019-00075901,03-Aug-19,2:30:00 PM,Bicycle,,1,,,1,BROAD ST ,LOCKWOOD ST ,Joseph Lopes,227,03-Aug-19,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.81536,-71.42062
790982,2019-00076092,03-Aug-19,10:30:00 PM,Pedestrian,1,,,,1,BROAD ST,VERNDALE AVE ,Stephen Sage,353,04-Aug-19,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Dark - Lighted,Clear,Other,"Yes, M/V and Driver Left Scene",No Controls,2,1,Incapacitating,,41.79177,-71.40668
790756,2019-00075275,02-Aug-19,8:44:00 AM,Bicycle,,1,,,1,CHAD BROWN STREET,RADCLIFFE AVENUE,Joseph Madeira,552,02-Aug-19,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,Stop Signs,4,1,Non-Incapacitating,2,41.83349,-71.41682
790872,2019-00075645,02-Aug-19,11:38:00 PM,Bicycle,,1,,,1,ATWELLS AVE,BOND ST ,Daviniel Urizar,555,03-Aug-19,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, Driver Left Scene",No Controls,1,0,No Injury,,41.82333,-71.42318
790691,2019-00074951,01-Aug-19,1:47:00 PM,Bicycle,,1,,,1,BROAD ST,PEARL ST,Nicholas Manfredi,343,01-Aug-19,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.8149,-71.42087
790704,2019-00074993,01-Aug-19,4:05:00 PM,Bicycle,,1,,,1,81 DELAINE STREET,SONOMA CT ,Mabel Addai,513,01-Aug-19,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,"Sideswipe, Same Direction",No,No Controls,2,1,Complains Of Pain,2,41.81948,-71.44192
790308,2019-00073444,28-Jul-19,6:54:00 PM,Bicycle,,1,,,1,121 ROGER WILLIAMS AVE ,NARRAGANSETT AVE ,Joseph Lopes,227,29-Jul-19,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.78851,-71.42364
789994,2019-00072229,25-Jul-19,9:57:00 PM,Bicycle,,1,,,1,EDDY ST,RICHMOND ST ,Donald Brien,630,26-Jul-19,"Two-Way, Divided, Positive Median Barrier",Dry,Dark - Not Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,4,41.81607,-71.40661
789754,2019-00071632,24-Jul-19,12:55:00 PM,Bicycle,,1,,,1,MEMORIAL BLVD,FRANCIS ST ,Steven Perez,560,24-Jul-19,"Two-Way, Divided, Positive Median Barrier",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,3,0,No Injury,,41.8259,-71.41535
