CrashReportId,ReportNumber,CrashDate,CrashTime,Collision Type,CountPedestrian,CountBicycle,Scooter,Wheel Chair,NumberofVehicles,StreetOrHighway,NearestIntersection,Officer,Badge,ReportDate,TypeOfRoadway,RoadSurfaceCondition,LightCondition,WeatherCondition,MannerofImpact,HitAndRun,TrafficControl,PersonCount,InjuryCount,MostSeriousInjury,NumberOfLanes,Latitude,Longitude
896887,2023-00054820,2023-07-13,14:29,Pedestrian,1,,,,1,BROADWAY,DEAN ST ,Raymond Criner,340,13-Jul-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,2,1,Complains Of Pain,,41.8214,-71.42253
896908,2023-00055030,2023-07-14,8:51,Bicycle,,1,,,1,BROAD ST,BROAD ST ,Ptlm. Castagliuolo,351,14-Jul-23,"Two-Way , Not Divided",Dry,Daylight,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,2,1,Complains Of Pain,,41.81414,-71.42131
897012,2023-00056188,2023-07-17,17:12,Bicycle,,1,,,1,ELMWOOD AVE,POTTERS AVE ,Raymond Criner,340,17-Jul-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.80142,-71.42638
897039,2023-00056398,2023-07-18,11:42,Bicycle,,,,,2,CRANSTON STREET,BELLEVUE AVE ,Eduar Espinal,386,18-Jul-23,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Rear End(Front-to-Rear),No,No Controls,2,0,No Injury,,41.80882,-71.43412
897051,2023-00056528,2023-07-18,18:15,Bicycle,,1,X,,1,PINE ST,FRIENDSHIP ST ,Raymond Criner,340,18-Jul-23,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,4,1,Complains Of Pain,,41.81638,-71.41587
897103,2023-00057142,2023-07-20,15:14,Pedestrian,1,,,,1,DUDLEY ST. ,DUDLEY ST EXIT 19 ,Jenna Heeder,557,20-Jul-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.81079,-71.40731
897118,2023-00057292,2023-07-21,0:57,Pedestrian,1,,,,1,29 Elmwood Ave,Arch Street,Kristen Barth,247,21-Jul-23,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,1,Incapacitating,,41.81196,-71.42265
897268,2023-00058499,2023-07-24,17:46,Bicycle,,1,,,1,WESTMINSTER ST,SERVICE ROAD 7 ,Raymond Criner,340,24-Jul-23,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,2,1,Complains Of Pain,,41.81881,-71.41883
897267,2023-00058500,2023-07-24,17:46,Bicycle,,1,X,,1,CALDER ST,GREENWICH ST ,Raymond Criner,340,24-Jul-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,3,1,Complains Of Pain,,41.80225,-71.42992
897252,2023-00058364,2023-07-24,10:00,Bicycle,,1,,,1,BROAD ST,BROAD ST ,Ptlm. Castagliuolo,351,24-Jul-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Rear End(Front-to-Rear),No,Traffic Control Signal,3,1,Non-Incapacitating,,41.79217,-71.40717
897323,2023-00058970,2023-07-26,12:35,Bicycle,,1,,,1,ELMWOOD AVE,ARCH ST ,Luis Fernandez,531,26-Jul-23,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.81207,-71.42257
897322,2023-00058969,2023-07-26,12:37,Other,1,,X,,1,11 POINT ST,EDDY ST,Jose Deschamps,419,26-Jul-23,"Two-Way, Divided, Positive Median Barrier",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,No Controls,4,1,Complains Of Pain,,41.80523,-71.58683
897328,2023-00058966,2023-07-26,12:18,Pedestrian,1,,,,1,HUNTINGTON AVE,STATE HWY 10 S ,Isaiah Nerney,15636,26-Jul-23,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.80462,-71.44098
897379,2023-00059267,2023-07-27,11:52,Bicycle,,1,,,1,PROMENADE ST ,PARK ST ,Jose Deschamps,419,27-Jul-23,One-Way Trafficway,Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,No Controls,3,1,Complains Of Pain,,41.82786,-71.41768
898461,2023-00060010,2023-07-29,21:31,Bicycle,,1,,,1,PEKIN STREET,CHALKSTONE AVE ,Ralph Abenante,511,29-Jul-23,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Wet,Dark - Lighted,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,2,0,No Injury,,41.83521,-71.42565
898479,2023-00060162,2023-07-30,10:50,Pedestrian,1,,,,1,DORRANCE ST,EXCHANGE TER ,Jin O,147,30-Jul-23,"Two-Way, Divided, Positive Median Barrier",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,4,1,Complains Of Pain,,41.8248,-71.41404
898550,2023-00060910,2023-08-01,16:06,Bicycle,,1,,,1,BROADWAY,BRADFORD ST,James Annis,454,1-Aug-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,2,,
898653,2023-00061749,2023-08-04,17:38,Bicycle,,1,,,1,N MAIN ST,SMITHFIELD AVE ,Michael Gammino,491,4-Aug-23,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Dawn,Clear,"Sideswipe, Same Direction",No,Flashing Traffic Control Signal,3,1,Complains Of Pain,,41.85336,-71.40114
898635,2023-00061614,2023-08-04,7:31,Bicycle,,1,X,,1,741 RIVER AVE,REGENT AVE ,Jose Deschamps,419,4-Aug-23,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,No Controls,7,1,Complains Of Pain,,41.83017,-71.43678
898691,2023-00062073,2023-08-05,16:04,Pedestrian,1,,,,1,SALISBURY ST,PLAIN ST ,Daniel Hernandez,148,5-Aug-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,1,Complains Of Pain,,41.80586,-71.40969
898680,2023-00061995,2023-08-05,11:10,Pedestrian,1,,X,,1,PLAINFIELD ST,ATWOOD ST ,Joshua Cascione,225,5-Aug-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.81608,-71.44488
898721,2023-00062441,2023-08-06,13:14,Bicycle,,1,,,1,DORRANCE ST,WASHINGTON ST ,Joshua Cascione,225,6-Aug-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.82466,-71.41322
898714,2023-00062394,2023-08-06,8:52,Pedestrian,1,,X,,1,CHALKSTONE AVE,RIVER AVE ,Joshua Cascione,225,6-Aug-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,3,1,Complains Of Pain,,41.83258,-71.43854
898763,2023-00062768,2023-08-07,15:35,Bicycle,,,,,3,COLFAX ST,GORDON AVE ,J Heeder,557,7-Aug-23,"Two-Way , Not Divided",Dry,Daylight,Clear,"Sideswipe, Same Direction",No,No Controls,3,1,Complains Of Pain,,41.79888,-71.41549
898827,2023-00063316,2023-08-09,18:11,Pedestrian,1,,X,,1,OAKLAND AVE,SMITH ST ,J Heeder,557,9-Aug-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Non-Incapacitating,,41.83623,-71.43046
898859,2023-00063553,2023-08-10,15:41,Pedestrian,1,,,,1,ELMWOOD AVE.,LONGFELLOW ST ,J Heeder,557,10-Aug-23,Unknown,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.79065,-71.42218
898922,2023-00064200,2023-08-12,15:05,Bicycle,,1,,,1,WICKENDEN ST ,S MAIN ST ,Joshua Cascione,225,12-Aug-23,"Two-Way, Divided, Positive Median Barrier",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,2,1,Complains Of Pain,,41.81908,-71.40106
898988,2023-00064745,2023-08-13,23:02,Pedestrian,1,,X,,1,HARTFORD AVE,US HWY 6 E ,Ralph Abenante,511,13-Aug-23,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Dark - Lighted,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,1,Complains Of Pain,,41.81713,-71.44856
899013,2023-00065057,2023-08-14,19:32,Pedestrian,1,,,,1,HOPE ST,GLENDALE AVE ,Ralph Abenante,511,14-Aug-23,"Two-Way , Not Divided",Dry,Dawn,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.84739,-71.39582
899010,2023-00065025,2023-08-14,17:06,Pedestrian,1,,X,,1,TRENTON ST,IVES ST ,J Heeder,557,14-Aug-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,2,1,Complains Of Pain,,41.82096,-71.3919
899062,2023-00065337,2023-08-15,20:51,Bicycle,,1,,,1,FORD ST,DEXTER ST ,Ralph Abenante,511,15-Aug-23,"Two-Way , Not Divided",Wet,Dark - Lighted,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,4,1,Complains Of Pain,,41.80864,-71.42816
899085,2023-00065551,2023-08-16,16:57,Bicycle,,1,,,1,CHARLES ST,CANAL ST ,Luis Pelaez,336,16-Aug-23,"Two-Way , Not Divided",Dry,Daylight,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,0,No Injury,4,41.83321,-71.41131
899107,2023-00065759,2023-08-17,9:57,Bicycle,,1,,,1,OLNEY ST,BROWN ST ,Joshua Cascione,225,17-Aug-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,3,1,Complains Of Pain,,41.8356,-71.40544
899153,2023-00066524,2023-08-19,19:45,Pedestrian,1,,X,,1,Dexter Street,Daboll Street,Kristen Barth,247,19-Aug-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.80404,-71.43016
899211,2023-00067178,2023-08-21,14:06,Pedestrian,1,,,,1,325 VALLEY ST,ATWELLS AVE,Jose Deschamps,419,21-Aug-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Non-Incapacitating,,41.50747,-71.32858
899230,2023-00067402,2023-08-22,8:53,Bicycle,,1,,,1,ANGELL ST,WAYLAND AVE ,Cory Vingi,237,22-Aug-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Head-On (Front - to - Front),No,Traffic Control Signal,2,1,Complains Of Pain,,41.83015,-71.3879
899377,2023-00068417,2023-08-25,12:43,Pedestrian,1,,,,1,DORRANCE ST,WESTMINSTER ST ,Ptlm. Castagliuolo,351,25-Aug-23,"Two-Way , Not Divided",Wet,Daylight,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.82363,-71.4117
899434,2023-00069021,2023-08-27,0:46,Bicycle,,1,,,1,ANDERSON ST,MANTON AVE ,Ralph Abenante,511,27-Aug-23,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, Driver Left Scene",No Controls,1,1,Non-Incapacitating,,41.8227,-71.45018
899461,2023-00069189,2023-08-27,14:32,Bicycle,,,,,3,LEXINGTON AVE,ELMWOOD AVE ,Casey Correia,521,27-Aug-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,4,0,No Injury,,41.79758,-71.42435
899462,2023-00069290,2023-08-27,20:46,Pedestrian,1,,,,1,ATWELLS AVE,VALLEY ST ,Ralph Abenante,511,27-Aug-23,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Traffic Control Signal,1,1,Complains Of Pain,,41.82456,-71.43948
899493,2023-00069531,2023-08-28,16:20,Bicycle,,1,,,1,BROAD ST.,FENNER ST ,J Heeder,557,28-Aug-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,3,0,No Injury,,41.81834,-71.4159
899541,2023-00069978,2023-08-29,21:40,Pedestrian,1,,,,1,237 Union Ave,Priscilla Ave,Kristen Barth,247,29-Aug-23,"Two-Way , Not Divided",Wet,Dark - Lighted,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.80759,-71.44466
899570,2023-00070216,2023-08-30,17:52,Pedestrian,1,,,,1,BROAD STREET,CALLA ST ,David Forte,518,30-Aug-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.78992,-71.40493
899625,2023-00070605,2023-08-31,23:02,Bicycle,,1,,,1,Union Ave,Cumerford Street,Kristen Barth,247,31-Aug-23,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.808,-71.44303
899619,2023-00070545,2023-08-31,18:43,Bicycle,,1,,,1,SUPERIOR ST.,WARE CT ,J Heeder,557,31-Aug-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,0,No Injury,,41.80975,-71.43008
899690,2023-00071174,2023-09-02,16:05,Bicycle,,1,,,1,PINE ST,SOMERSET ST ,Robert Ballinger,520,2-Sep-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),"Yes, M/V and Driver Left Scene",Stop Signs,1,1,Complains Of Pain,,41.81243,-71.41962
899684,2023-00071135,2023-09-02,13:44,Pedestrian,1,,,,1,BROADWAY,KNIGHT ST ,Joshua Cascione,225,2-Sep-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Traffic Control Signal,2,1,Complains Of Pain,,41.8198,-71.42936
899701,2023-00071197,2023-09-02,17:21,Bicycle,,1,,,1,PLAINFIELD ST,EDNA ST ,J Heeder,557,2-Sep-23,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,0,No Injury,,41.81567,-71.44554
899748,2023-00071947,2023-09-04,18:11,Bicycle,,1,,,1,CUSHING ST,HOPE ST ,Raymond Criner,340,4-Sep-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,3,1,Complains Of Pain,,41.83018,-71.39871
899801,2023-00072537,2023-09-06,12:05,Other,1,,X,,1,Pleasant Valley Pkwy,CONVENT ST ,Conor Fleurant,171,6-Sep-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,2,41.83649,-71.43283
899813,2023-00072513,2023-09-06,10:54,Pedestrian,1,,,,1,EMPIRE ST,WASHINGTON ST ,Ptlm.Castagliuolo,351,6-Sep-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,4,1,Complains Of Pain,,41.82146,-71.41597
899823,2023-00072651,2023-09-06,18:05,Pedestrian,1,,,,1,JAMES ST,S WATER ST ,Vincent Pazzetta,641,6-Sep-23,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,0,No Injury,2,41.82083,-71.40371
899892,2023-00073225,2023-09-08,15:23,Pedestrian,1,,,,1,THURBERS AVE,RUGBY ST ,Raymond Criner,340,8-Sep-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,2,1,Complains Of Pain,,41.79963,-71.40726
899903,2023-00073278,2023-09-08,18:22,Bicycle,,1,X,,1,MAWNEY ST,BUCKLIN ST ,Raymond Criner,340,8-Sep-23,"Two-Way , Not Divided",Dry,Dusk,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,4,1,Complains Of Pain,,41.80354,-71.4277
899944,2023-00073777,2023-09-09,21:45,Bicycle,,1,,,1,WESTMINSTER ST,DORRANCE ST ,Ralph Abenante,511,9-Sep-23,One-Way Trafficway,Dry,Dark - Lighted,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,4,1,Non-Incapacitating,,41.82361,-71.41167
899942,2023-00073642,2023-09-09,20:12,Pedestrian,1,,,,1,Broad St.,PARKIS AVE ,J Heeder,557,9-Sep-23,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Non-Incapacitating,,41.80869,-71.42071
899965,2023-00073867,2023-09-10,9:27,Bicycle,,1,,,1,CHAD BROWN ST,DOUGLAS AVE ,Ptlm. Castagliuolo,351,10-Sep-23,"Two-Way , Not Divided",Dry,Daylight,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,2,1,Complains Of Pain,,41.83925,-71.42583
900034,2023-00074511,2023-09-12,10:50,Pedestrian,1,,,,1,101 dudley st,GAY ST ,Kyle Baxter,634,12-Sep-23,One-Way Trafficway,Dry,Daylight,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,Person,3,1,Complains Of Pain,,41.81007,-71.4125
900031,2023-00074484,2023-09-12,8:53,Bicycle,,1,X,,1,Barbara Street,Glenbridge Ave,Jessica Perez,414,12-Sep-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,3,1,Complains Of Pain,,41.82084,-71.46087
900052,2023-00074676,2023-09-12,20:45,Bicycle,,1,,,1,Union Ave,Webster Ave,Kristen Barth,247,12-Sep-23,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,2,1,Complains Of Pain,,41.80683,-71.44755
900116,2023-00074743,2023-09-13,1:26,Pedestrian,1,,,,1,HARTFORD AVE,OLNEYVILLE SQ ,Ralph Abenante,511,14-Sep-23,One-Way Trafficway,Dry,Dark - Lighted,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,2,0,No Injury,,41.81669,-71.44393
900084,2023-00074922,2023-09-13,16:17,Bicycle,,1,,,1,E GEORGE ST,GANO ST ,Matthew Fadale,214,13-Sep-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Non-Incapacitating,,41.82587,-71.3904
900118,2023-00075198,2023-09-14,17:11,Pedestrian,1,,,,1,SILVER SPRING ST.,DE PINEDO ST ,J Heeder,557,14-Sep-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,41.85494,-71.41167
900134,2023-00075448,2023-09-15,12:45,Pedestrian,1,,,,1,GEORGE ST,BROOK ST ,Cory Vingi,237,15-Sep-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,2,1,Complains Of Pain,,41.82561,-71.39913
900132,2023-00075435,2023-09-15,8:11,Pedestrian,1,,,,1,WEYBOSSET ST,BROAD ST ,Joshua Cascione,225,15-Sep-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Pavement Markings,2,1,Complains Of Pain,,41.82009,-71.41428
900163,2023-00075645,2023-09-16,1:49,Pedestrian,1,,,,1,ATWELLS AVE,DE PASQUALE AVE ,Raleek Byfield,375,16-Sep-23,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Dark - Lighted,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,1,Non-Incapacitating,,41.82356,-71.42642
900221,2023-00076147,2023-09-17,17:02,Bicycle,,1,X,,1,OAKLAND AVE,SMITH ST ,Raymond Criner,340,17-Sep-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,2,1,Complains Of Pain,,41.83623,-71.43046
900261,2023-00076401,2023-09-18,13:05,Pedestrian,1,,,,1,WASHINGTON ST,MEMORIAL BLVD ,Ptlm. Castagliuolo,351,18-Sep-23,"Two-Way, Divided, Positive Median Barrier",Wet,Daylight,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,3,1,Non-Incapacitating,,41.82635,-71.41015
900285,2023-00076516,2023-09-18,21:48,Pedestrian,1,,,,1,460 CHARLES ST,,Ptlm. Labutti,104,18-Sep-23,Unknown,Wet,Dark - Lighted,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,,,
900288,2023-00076548,2023-09-19,7:08,Pedestrian,1,,,,1,MANTON AVE,ATWELLS AVE ,Ptlm. Castagliuolo,351,19-Sep-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,2,1,Complains Of Pain,,41.82537,-71.45466
900320,2023-00076787,2023-09-19,20:21,Bicycle,,1,,,1,WASHINGTON ST,MEMORIAL BLVD ,Ralph Abenante,511,19-Sep-23,One-Way Trafficway,Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,4,1,Non-Incapacitating,,41.82635,-71.41015
900326,2023-00076963,2023-09-20,13:19,Pedestrian,1,,,,1,WESTMINSTER ST,DORRANCE ST ,Joshua Cascione,225,20-Sep-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,1,Complains Of Pain,,41.82361,-71.41167
900323,2023-00076877,2023-09-20,7:30,Pedestrian,1,,,,1,PLAINFIELD ST,WEBSTER AVE ,Joshua Cascione,225,20-Sep-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,3,1,Complains Of Pain,,41.81366,-71.45079
900366,2023-00077368,2023-09-21,17:42,Pedestrian,1,,,,1,ASHBURTON ST,RANDALL ST ,Raymond Criner,340,21-Sep-23,"Two-Way, Divided, Positive Median Barrier",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,3,1,Complains Of Pain,,41.83607,-71.41229
900370,2023-00077354,2023-09-21,16:41,Bicycle,,1,,,1,BUCKLIN ST,HAWTHORNE ST ,Kelsey Woodbine,633,21-Sep-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,4,1,Complains Of Pain,,41.80097,-71.42778
900383,2023-00077566,2023-09-22,8:52,Pedestrian,1,,X,,1,POTTERS AVE,ELMWOOD AVE ,Joshua Cascione,225,22-Sep-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,4,0,No Injury,,41.80144,-71.42599
901427,2023-00077571,2023-09-22,9:16,Bicycle,,1,,,1,N MAIN ST,FROST ST ,Thiago Gomes,532,23-Sep-23,"Two-Way, Divided, Positive Median Barrier",Dry,Daylight,Clear,"Sidwswipe, Opposite Direction",No,Traffic Control Signal,2,0,No Injury,4,41.85132,-71.40238
901479,2023-00078555,2023-09-25,13:00,Pedestrian,1,,,,1,WATERMAN ST,BROWN ST ,Ptlm. Castagliuolo,351,25-Sep-23,One-Way Trafficway,Wet,Daylight,Rain,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Pavement Markings,1,1,Complains Of Pain,,41.82705,-71.40304
901481,2023-00078489,2023-09-25,8:14,Pedestrian,1,,,,1,BLACKSTONE ST,CULVER ST ,Ptlm. Castagliuolo,351,25-Sep-23,"Two-Way , Not Divided",Wet,Daylight,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,4,1,Complains Of Pain,,41.80993,-71.4085
901504,2023-00078763,2023-09-26,8:02,Pedestrian,1,,,,1,HOPE ST,ANGELL ST ,Cory Vingi,237,26-Sep-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,3,1,Complains Of Pain,,41.82821,-71.39744
901518,2023-00078874,2023-09-26,14:16,Bicycle,,1,,,1,Cranston Street,BENEDICT ST ,Luis Fernandez,531,26-Sep-23,"Two-Way , Not Divided",Dry,Dawn,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,4,1,Complains Of Pain,,41.80536,-71.43737
901587,2023-00079511,2023-09-28,15:18,Pedestrian,1,,,,1,PARK ROW WEST,AMERICAN EXPRESS PLZ ,Raymond Criner,340,28-Sep-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.82867,-71.41276
901610,2023-00079763,2023-09-29,12:15,Pedestrian,1,,,,1,SMITH ST,MAUDE ST ,Joshua Cascione,225,29-Sep-23,"Two-Way , Not Divided",Wet,Daylight,Rain,Not a Collision Between Two Motor Vehicles in Transport,No,Pavement Markings,2,1,Complains Of Pain,,41.83745,-71.43323
901707,2023-00080460,2023-10-01,15:32,Bicycle,,1,,,1,593 Eddy Street, Eddy St/ Dudley St,Jared Guiot,608,1-Oct-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,No Controls,5,1,Complains Of Pain,,41.81189,-71.40706
901723,2023-00080643,2023-10-02,7:12,Bicycle,,1,,,1,ELMGROVE AVE,DOYLE AVE ,Joshua Cascione,225,2-Oct-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,4,1,Complains Of Pain,,41.83883,-71.39229
901743,2023-00080815,2023-10-02,17:16,Bicycle,,1,,,1,ONTARIO ST.,HAMILTON ST ,J Heeder,557,2-Oct-23,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Non-Incapacitating,,41.79941,-71.42089
